eventid	hhnum	pnum	date	placetype	placedist_s	totalpaid	breakfast	lunch	dinner_supper	snack_drink	desc
15994	114933	1	6/22/2012 12:00:00 AM	103	0.150936187189402	2.83	0	0	0	1	Convenience store
15995	114933	1	6/23/2012 12:00:00 AM	103	4.04333934430435	3.43	0	0	0	1	Convenience store
16000	114933	1	6/24/2012 12:00:00 AM	103	4.04333934430435	3.99	0	0	0	1	Convenience store
16003	114933	2	6/23/2012 12:00:00 AM	103	2.83759476349078	4.62	0	0	0	1	Convenience store
16302	114933	1	6/25/2012 12:00:00 AM	103	2500.46628080387	3.43	0	0	0	1	Convenience store
16303	114933	1	6/25/2012 12:00:00 AM	103	0.150936187189402	2.83	0	0	0	1	Convenience store
16305	114933	1	6/26/2012 12:00:00 AM	103	4.04333934430435	3.38	0	0	0	1	Convenience store
16311	114933	2	6/25/2012 12:00:00 AM	103	2.83759476349078	3.36	0	0	0	1	Convenience store
36218	115208	2	9/11/2012 12:00:00 AM	103	7.03381000617222	4.57	1	0	0	0	Convenience store
64425	115208	5	9/12/2012 12:00:00 AM	103		10.99	0	0	0	1	Convenience store
17356	115445	1	7/1/2012 12:00:00 AM	103	1.80494415715012	11.5	0	1	0	0	Convenience store
18924	115663	1	7/10/2012 12:00:00 AM	103		6.77	0	0	0	1	Convenience store
21166	115827	1	7/19/2012 12:00:00 AM	103	12.1941462796919	4.08	0	0	0	1	Convenience store
45771	116281	5	10/14/2012 12:00:00 AM	103	2.34420102509889	2.8	0	0	0	1	Convenience store
7850	116489	2	5/12/2012 12:00:00 AM	103	1255.76962145634	4	0	1	0	0	Convenience store
30241	116489	2	5/14/2012 12:00:00 AM	103		3	1	0	0	0	Convenience store
9217	117298	3	5/15/2012 12:00:00 AM	103		6.25	0	0	0	1	Convenience store
13182	117322	1	6/7/2012 12:00:00 AM	103		2	0	0	0	1	Convenience store
25740	117511	2	8/3/2012 12:00:00 AM	103		15.64	0	0	0	1	Convenience store
68072	117635	2	10/26/2012 12:00:00 AM	103	11.5675089566358	8.29	0	1	0	0	Convenience store
68075	117635	1	10/25/2012 12:00:00 AM	103	11.5675089566358		0	0	0	1	Convenience store
46946	117650	2	10/19/2012 12:00:00 AM	103	3.8244463342479	3.5	1	0	0	0	Convenience store
57764	117658	7	7/6/2012 12:00:00 AM	103		1.99	0	0	0	1	Convenience store
19895	117741	1	7/11/2012 12:00:00 AM	103	1.18989022921011	0	1	0	0	0	Convenience store
70044	117741	1	7/13/2012 12:00:00 AM	103		0	0	0	0	1	Convenience store
8505	117875	3	5/16/2012 12:00:00 AM	103	1.5995730431883	1.06	0	0	0	1	Convenience store
9099	117875	2	5/18/2012 12:00:00 AM	103	18.2534864053189	1.99	0	0	0	1	Convenience store
12176	117917	2	5/26/2012 12:00:00 AM	103	2.02132699241738	3.5	0	0	0	1	Convenience store
37626	117962	3	9/17/2012 12:00:00 AM	103	0.270580678606734	2	0	0	0	1	Convenience store
25757	118127	1	8/6/2012 12:00:00 AM	103	1.90884341033164	3.99	0	0	0	1	Convenience store
26645	118257	1	8/2/2012 12:00:00 AM	103	4.38681080132216	2.99	0	0	0	1	Convenience store
52060	118323	1	11/13/2012 12:00:00 AM	103	0.402309361467684	1.29	0	0	0	1	Convenience store
53216	118323	1	11/15/2012 12:00:00 AM	103	0.402309361467684	1.29	0	0	0	1	Convenience store
53218	118323	1	11/16/2012 12:00:00 AM	103	0.402309361467684	1.29	0	0	0	1	Convenience store
53219	118323	1	11/17/2012 12:00:00 AM	103	0.402309361467684	1.29	0	0	0	1	Convenience store
53917	118323	1	11/18/2012 12:00:00 AM	103	0.402309361467684	1.29	0	0	0	1	Convenience store
53918	118323	1	11/19/2012 12:00:00 AM	103	0.402309361467684	1.29	0	0	0	1	Convenience store
15969	118358	4	6/23/2012 12:00:00 AM	103	1.18480014631992	7.92	0	1	0	0	Convenience store
15716	118650	2	6/20/2012 12:00:00 AM	103	11.5372838342118	7.38	1	0	0	0	Convenience store
15719	118650	2	6/21/2012 12:00:00 AM	103	11.5372838342118	6.78	0	1	0	0	Convenience store
57509	118650	2	6/19/2012 12:00:00 AM	103	11.5372838342118	2.98	1	0	0	0	Convenience store
8034	118663	1	5/14/2012 12:00:00 AM	103	0.602976177131792	7.15	0	0	0	1	Convenience store
55595	118985	1	11/22/2012 12:00:00 AM	103		0	0	0	0	1	Convenience store
13429	119368	3	6/9/2012 12:00:00 AM	103	0.783659083412145	1.39	0	0	0	1	Convenience store
13430	119368	3	6/10/2012 12:00:00 AM	103	0.783659083412145	1.39	0	0	0	1	Convenience store
14011	119368	3	6/11/2012 12:00:00 AM	103	0.783659083412145	1.39	0	0	0	1	Convenience store
14012	119368	3	6/12/2012 12:00:00 AM	103	0.783659083412145	2.78	0	0	0	1	Convenience store
14013	119368	3	6/13/2012 12:00:00 AM	103	0.783659083412145	1.39	0	0	0	1	Convenience store
24759	119686	1	5/19/2012 12:00:00 AM	103	1345.29341046768	8.36	0	0	0	1	Convenience store
13839	119854	2	6/13/2012 12:00:00 AM	103	8.09382090062902	3.14	0	1	0	0	Convenience store
25131	120000	1	8/3/2012 12:00:00 AM	103	1.26822632208807	2.13	0	1	0	0	Convenience store
66155	107678	2	1/10/2013 12:00:00 AM	110		6.63	0	1	0	0	Gas station/market
38511	118356	1	9/18/2012 12:00:00 AM	402		4	0	0	0	1	Unknown
57512	118663	2	5/14/2012 12:00:00 AM	204	3.60896633622969	3.6	1	0	0	0	Café & bakery-café
20317	101790	1	7/14/2012 12:00:00 AM	106		8.38	0	0	1	0	Dollar store
65330	101790	1	7/16/2012 12:00:00 AM	106		5.38	0	0	1	0	Dollar store
65343	101790	7	7/12/2012 12:00:00 AM	106		7	0	0	0	0	Dollar store
25843	106741	2	8/6/2012 12:00:00 AM	106		4.9	0	0	0	1	Dollar store
50997	111037	2	11/9/2012 12:00:00 AM	106		0.99	0	0	0	1	Dollar store
56711	118391	1	8/2/2012 12:00:00 AM	106		4.17	0	0	0	0	Dollar store
57730	119586	3	8/2/2012 12:00:00 AM	106	330.22276491116	2	0	0	0	1	Dollar store
47850	103576	4	10/21/2012 12:00:00 AM	103	0.332780871141932	4	0	0	0	1	Convenience store
50652	101499	2	11/9/2012 12:00:00 AM	103		1.89	0	0	0	1	Convenience store
68852	107162	2	11/17/2012 12:00:00 AM	204		9	0	0	0	1	Café & bakery-café
68854	107162	1	11/17/2012 12:00:00 AM	204		13.25	0	0	0	1	Café & bakery-café
19452	119991	4	7/12/2012 12:00:00 AM	206		3.29	0	0	0	1	Coffee shop (including tea house)
30885	111543	1	8/20/2012 12:00:00 AM	217	4.00246965263358	5.64	0	1	0	0	Restaurant, not further specified
7024	106874	1	5/8/2012 12:00:00 AM	103		2.73	1	0	0	0	Convenience store
7694	106874	1	5/14/2012 12:00:00 AM	103	3.98963813024765	2.73	1	0	0	0	Convenience store
57417	110336	1	7/15/2012 12:00:00 AM	402		20	0	1	0	0	Unknown
9047	113116	2	5/18/2012 12:00:00 AM	110		3.58	0	0	0	1	Gas station/market
55129	118551	4	7/15/2012 12:00:00 AM	402		3.45	0	1	0	0	Unknown
31609	100822	2	8/24/2012 12:00:00 AM	103	0.178072295554532	4.31	0	0	0	1	Convenience store
31763	100822	1	8/25/2012 12:00:00 AM	103	0.178072295554532	1.75	0	0	0	1	Convenience store
61617	111527	1	8/14/2012 12:00:00 AM	103	0.176878850312853	3.77	0	1	0	1	Convenience store
26575	102545	1	8/8/2012 12:00:00 AM	112	0.182182352402447	46.62	0	0	1	0	Grocery store, medium
27830	102545	4	8/11/2012 12:00:00 AM	112	0.182182352402447	3.78	0	0	0	1	Grocery store, medium
62183	102545	1	8/14/2012 12:00:00 AM	112	0.182182352402447		0	0	0	0	Grocery store, medium
20677	118551	1	7/16/2012 12:00:00 AM	112	0.0978035269632416	7.65	0	1	0	0	Grocery store, medium
62184	102545	2	8/9/2012 12:00:00 AM	115	0.101898708008238	0.79	0	0	0	1	Liquor store, winery
22956	114958	5	6/9/2012 12:00:00 AM	115		32.09	0	0	0	0	Liquor store, winery
30866	111543	1	8/22/2012 12:00:00 AM	218	10.3633996639138	5.87	0	1	0	0	Sandwich shop (including deli & salad shops)
67831	104198	2	12/2/2012 12:00:00 AM	110	1.78565995231981	2	0	0	0	1	Gas station/market
35495	107411	4	9/8/2012 12:00:00 AM	110		1.07	0	0	0	1	Gas station/market
63731	109436	1	7/1/2012 12:00:00 AM	110	1.23537514427965	1.49	0	0	0	1	Gas station/market
69754	110811	2	12/2/2012 12:00:00 AM	110	0.917420666298226	37.51	1	0	0	0	Gas station/market
17275	112058	3	6/29/2012 12:00:00 AM	110	1.04231209624189	4.35	0	0	0	1	Gas station/market
60991	112058	3	6/28/2012 12:00:00 AM	110	0.347826053458932	4.35	0	0	0	1	Gas station/market
34897	118204	3	9/6/2012 12:00:00 AM	110	47.8199764757102	1.84	0	0	0	1	Gas station/market
34223	101570	2	9/2/2012 12:00:00 AM	402		0	1	0	0	0	Unknown
21208	110295	1	7/18/2012 12:00:00 AM	402		27.88	0	1	0	0	Unknown
32084	107980	2	8/24/2012 12:00:00 AM	211	3.8018601173349	40	0	1	0	0	Restaurant, American
15024	103890	3	6/16/2012 12:00:00 AM	217	2.16889053599456	10.34	0	0	1	0	Restaurant, not further specified
15452	116516	1	6/20/2012 12:00:00 AM	214	4.14600554299326	66.23	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
15460	116516	4	6/20/2012 12:00:00 AM	214	4.14600554299326	0	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
15467	116516	2	6/20/2012 12:00:00 AM	214	4.14600554299326	18.99	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
27807	105093	4	8/12/2012 12:00:00 AM	214		0	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
39525	102249	1	9/22/2012 12:00:00 AM	214	19.8043831178282	12.43	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
16669	112024	3	6/21/2012 12:00:00 AM	214		11.78	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
60816	118506	2	12/15/2012 12:00:00 AM	402		0	0	0	1	0	Unknown
22561	119406	1	7/24/2012 12:00:00 AM	110	0.764352934716362	1.5	0	0	0	1	Gas station/market
23393	119406	1	7/26/2012 12:00:00 AM	110	0.797170203000299	0.59	0	0	0	1	Gas station/market
23394	119406	1	7/27/2012 12:00:00 AM	110	0.797170203000299	0.59	0	0	0	0	Gas station/market
23731	119406	1	7/29/2012 12:00:00 AM	110	0.797170203000299	0	0	0	0	1	Gas station/market
17580	109061	1	6/30/2012 12:00:00 AM	103		7	0	0	1	0	Convenience store
17581	109061	1	7/1/2012 12:00:00 AM	103		0	1	0	0	0	Convenience store
16820	109061	1	6/27/2012 12:00:00 AM	113	1.37076551495183	7.75	0	0	0	1	Grocery store, small
16821	109061	1	6/28/2012 12:00:00 AM	113	1.37076551495183	2.5	1	0	0	0	Grocery store, small
17571	109061	1	6/29/2012 12:00:00 AM	113	1.37076551495183	5	0	1	0	0	Grocery store, small
17573	109061	1	6/29/2012 12:00:00 AM	113	1.37076551495183	1	0	0	1	0	Grocery store, small
17578	109061	1	6/30/2012 12:00:00 AM	113	1.37076551495183	3	1	0	0	0	Grocery store, small
17779	109061	1	7/3/2012 12:00:00 AM	113	1.37076551495183	1	1	0	0	0	Grocery store, small
17780	109061	1	7/3/2012 12:00:00 AM	113	1.37076551495183	5.75	0	0	1	0	Grocery store, small
17781	109061	1	7/3/2012 12:00:00 AM	113	1.37076551495183	2.75	0	1	0	0	Grocery store, small
69795	104825	1	11/12/2012 12:00:00 AM	402		1.99	1	0	0	0	Unknown
38189	111971	1	9/17/2012 12:00:00 AM	211	7.95003146268557	10.8	0	1	0	0	Restaurant, American
38198	111971	1	9/18/2012 12:00:00 AM	211	7.95003146268557	10.8	0	1	0	0	Restaurant, American
39119	111971	1	9/19/2012 12:00:00 AM	206		10.8	0	1	0	0	Coffee shop (including tea house)
39132	111971	1	9/20/2012 12:00:00 AM	206		10.8	0	1	0	0	Coffee shop (including tea house)
39137	111971	1	9/21/2012 12:00:00 AM	206		9.3	0	0	1	0	Coffee shop (including tea house)
26953	118973	1	8/10/2012 12:00:00 AM	204		5.64	0	0	0	0	Café & bakery-café
15027	103890	4	6/16/2012 12:00:00 AM	211	45.996388541088	0	0	1	0	0	Restaurant, American
21443	108765	1	7/22/2012 12:00:00 AM	211	3.84768888181344	18.5	1	0	0	0	Restaurant, American
56039	110118	2	8/7/2012 12:00:00 AM	402		0	0	0	1	0	Unknown
39991	104540	1	9/23/2012 12:00:00 AM	211	1.51352975194255	15.43	0	1	0	0	Restaurant, American
23590	100572	1	7/28/2012 12:00:00 AM	211	2.59469114974585	12.74	1	0	0	0	Restaurant, American
17367	115340	1	6/30/2012 12:00:00 AM	211	13.7578798585073	2.24	1	0	0	0	Restaurant, American
63694	114208	2	8/4/2012 12:00:00 AM	402		0.46	0	0	0	1	Unknown
63695	114208	3	8/4/2012 12:00:00 AM	402		0.46	0	0	0	1	Unknown
61367	101541	2	9/4/2012 12:00:00 AM	214	16.3018420243602	2	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
42189	116606	6	10/3/2012 12:00:00 AM	214	5.90742706707041	5	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
54535	113221	2	11/21/2012 12:00:00 AM	214		7.97	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
18728	103847	1	7/8/2012 12:00:00 AM	122	1.23357405966848	30.91	0	1	0	0	Supermarket
19504	103847	1	7/13/2012 12:00:00 AM	122	1.23357405966848	20.41	0	0	0	1	Supermarket
44556	104311	1	10/11/2012 12:00:00 AM	122	5.94102527540302	9.77	0	0	0	1	Supermarket
70216	104802	3	6/21/2012 12:00:00 AM	122	0.314619754555945	6.99	0	0	0	1	Supermarket
51035	107388	1	11/10/2012 12:00:00 AM	122	0.192602374400274	1.29	0	0	0	1	Supermarket
38761	109675	1	9/19/2012 12:00:00 AM	122	2.45865442014601	5.62	0	0	0	1	Supermarket
58425	110969	2	6/14/2012 12:00:00 AM	122	0.984390130514054	0.88	0	0	0	1	Supermarket
58434	110969	5	6/13/2012 12:00:00 AM	122	0.984390130514054	1.89	0	0	0	1	Supermarket
53811	111096	3	11/18/2012 12:00:00 AM	122	11.4738104917308	1.93	0	1	0	0	Supermarket
69932	111096	3	11/20/2012 12:00:00 AM	122		1	0	0	1	0	Supermarket
68921	113254	3	10/13/2012 12:00:00 AM	122		0	1	0	0	0	Supermarket
57598	113398	2	7/20/2012 12:00:00 AM	122		16.08	0	0	0	1	Supermarket
57599	113398	2	7/21/2012 12:00:00 AM	122		10.5	0	0	0	1	Supermarket
57605	113398	2	7/21/2012 12:00:00 AM	122		10.5	0	0	1	0	Supermarket
26249	118257	1	8/3/2012 12:00:00 AM	122	7.31132541181721	2	0	0	0	1	Supermarket
26255	118257	1	8/7/2012 12:00:00 AM	122	7.31132541181721	1.67	0	0	0	1	Supermarket
26257	118257	1	8/8/2012 12:00:00 AM	122	7.31132541181721	1.1	0	0	0	1	Supermarket
65304	118257	1	8/6/2012 12:00:00 AM	122	7.31132541181721	2	0	0	0	1	Supermarket
65311	118257	1	8/6/2012 12:00:00 AM	122	7.72264665611132	1.67	0	0	0	1	Supermarket
31943	100900	3	8/25/2012 12:00:00 AM	121	5.09444120153736	3.4	0	1	0	0	Super store
12835	103657	2	6/4/2012 12:00:00 AM	121	27.1272470943399	8.01	0	0	0	1	Super store
56214	111423	1	8/5/2012 12:00:00 AM	122	2.23787496766255	8.43	0	0	0	0	Supermarket
57975	116079	1	9/24/2012 12:00:00 AM	122			0	0	0	0	Supermarket
57977	116079	1	9/24/2012 12:00:00 AM	122		78.4	0	0	0	0	Supermarket
29000	101758	1	8/16/2012 12:00:00 AM	214	1.95773943945511	4.95	1	0	0	0	Restaurant, Mexican/Tex-Mex/Latin American
29954	103866	1	8/20/2012 12:00:00 AM	214	1.6199441669605	15.9	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
19604	107939	5	7/11/2012 12:00:00 AM	217	3.62429810483036	7.4	0	1	0	0	Restaurant, not further specified
66393	101244	4	1/10/2013 12:00:00 AM	114	0.847995433581196	6.74	1	0	0	1	Grocery store, not further specified
66395	101244	4	1/11/2013 12:00:00 AM	114	0.847995433581196	1.07	0	0	0	1	Grocery store, not further specified
66399	101244	4	1/14/2013 12:00:00 AM	114	0.847995433581196	3.75	1	0	0	0	Grocery store, not further specified
66863	113919	1	1/12/2013 12:00:00 AM	114	1.15319660778765	6.5	1	0	0	0	Grocery store, not further specified
57012	108649	1	7/3/2012 12:00:00 AM	204	3.23612328239425	11.9	0	1	0	0	Café & bakery-café
70764	103278	1	5/19/2012 12:00:00 AM	217	0.0367990455200291	5.51	0	0	1	0	Restaurant, not further specified
28510	108754	2	8/15/2012 12:00:00 AM	103	4.65739909171349	1.29	1	0	0	0	Convenience store
33966	116499	2	8/30/2012 12:00:00 AM	211	1256.16300836856	10.03	1	0	0	0	Restaurant, American
33963	116499	2	8/29/2012 12:00:00 AM	402		32.85	1	0	0	0	Unknown
33964	116499	2	8/29/2012 12:00:00 AM	402		16.39	0	1	0	0	Unknown
29290	116904	1	8/17/2012 12:00:00 AM	214	9.14216226048876	150	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
14887	119374	1	6/16/2012 12:00:00 AM	211	0.530354503802395	0	0	1	0	0	Restaurant, American
18833	110818	1	7/8/2012 12:00:00 AM	211	0.0933315248558047	7.53	0	0	1	0	Restaurant, American
67969	115761	1	11/13/2012 12:00:00 AM	103	1.02714262779779	2	0	0	0	1	Convenience store
50985	111037	1	11/9/2012 12:00:00 AM	205	0.3579129009921	64.09	0	0	1	0	Chicken restaurant
33057	112959	1	8/29/2012 12:00:00 AM	201	0.657875489636092	2.99	0	0	1	0	Bakery (including bagel, donut, and cookie shops)
33793	112959	1	9/2/2012 12:00:00 AM	201	0.657875489636092	4.69	0	1	0	0	Bakery (including bagel, donut, and cookie shops)
62795	119421	1	5/21/2012 12:00:00 AM	201	9.05387566275146	2.77	0	1	0	0	Bakery (including bagel, donut, and cookie shops)
65867	100240	4	10/30/2012 12:00:00 AM	201		12.75	1	0	0	0	Bakery (including bagel, donut, and cookie shops)
16573	116536	4	6/26/2012 12:00:00 AM	402		6	0	1	0	0	Unknown
43163	100325	1	10/7/2012 12:00:00 AM	217	8.15458116753029	11.78	0	1	0	0	Restaurant, not further specified
67387	101456	2	10/12/2012 12:00:00 AM	112			0	0	0	1	Grocery store, medium
62193	116268	1	12/8/2012 12:00:00 AM	103	1.03443842728225	2.99	0	1	0	0	Convenience store
39251	101063	2	9/19/2012 12:00:00 AM	204	5.37004816377923	3.38	0	0	0	1	Café & bakery-café
69683	119567	3	10/20/2012 12:00:00 AM	402		0	0	0	1	1	Unknown
18883	107042	1	7/7/2012 12:00:00 AM	214	0.859173160556007	9.96	0	0	0	0	Restaurant, Mexican/Tex-Mex/Latin American
14362	109175	3	6/13/2012 12:00:00 AM	111	1.41159697757173	5.45	0	0	0	1	Grocery store, large
14363	109175	4	6/13/2012 12:00:00 AM	111	1.41159697757173	3.86	0	0	0	1	Grocery store, large
30273	110462	1	8/20/2012 12:00:00 AM	218	24.3048089211433	3.13	0	0	0	1	Sandwich shop (including deli & salad shops)
11610	119379	2	5/31/2012 12:00:00 AM	218	2.23683277766476	7.35	0	1	0	0	Sandwich shop (including deli & salad shops)
12456	119379	2	6/4/2012 12:00:00 AM	218	2.23683277766476	6.5	0	1	0	0	Sandwich shop (including deli & salad shops)
41720	108849	1	9/28/2012 12:00:00 AM	214	17.2647831138125	16.29	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
8155	107589	1	5/13/2012 12:00:00 AM	214		24.85	0	0	0	0	Restaurant, Mexican/Tex-Mex/Latin American
22068	105956	1	6/2/2012 12:00:00 AM	402		0	0	1	0	0	Unknown
45559	105956	1	6/2/2012 12:00:00 AM	402		0	0	0	1	0	Unknown
47253	102329	1	10/19/2012 12:00:00 AM	112	4.86489586314522	2.04	0	0	0	1	Grocery store, medium
20867	114187	1	7/18/2012 12:00:00 AM	207		0	0	0	0	1	Dairy desserts (ice cream, frozen yogurt)
17532	117029	1	6/30/2012 12:00:00 AM	211	2.64898341136493	5	0	1	0	0	Restaurant, American
33211	109208	5	8/29/2012 12:00:00 AM	217		0	0	1	0	0	Restaurant, not further specified
36533	117095	2	9/12/2012 12:00:00 AM	217	2.62312618984297	35	0	0	1	0	Restaurant, not further specified
31344	119032	2	8/21/2012 12:00:00 AM	217	5.72691561143051	0	0	1	0	0	Restaurant, not further specified
53384	118117	3	11/15/2012 12:00:00 AM	201	58.1534290615062	5.41	0	1	0	0	Bakery (including bagel, donut, and cookie shops)
57656	119586	1	8/3/2012 12:00:00 AM	201	333.606214516372	5.25	0	0	0	1	Bakery (including bagel, donut, and cookie shops)
57733	119586	3	8/3/2012 12:00:00 AM	201	333.606214516372	2.45	0	0	0	1	Bakery (including bagel, donut, and cookie shops)
16448	102436	1	6/24/2012 12:00:00 AM	207	205.493602267866	38.83	0	0	1	0	Dairy desserts (ice cream, frozen yogurt)
15319	103474	2	6/19/2012 12:00:00 AM	207	0.888143918923992	5	0	0	0	1	Dairy desserts (ice cream, frozen yogurt)
7774	112407	2	5/12/2012 12:00:00 AM	207	0.638251964006721	9.5	0	0	1	0	Dairy desserts (ice cream, frozen yogurt)
7791	112407	3	5/14/2012 12:00:00 AM	207	0.638251964006721	5	0	0	0	1	Dairy desserts (ice cream, frozen yogurt)
8555	112407	3	5/15/2012 12:00:00 AM	207	0.638251964006721	11.53	0	1	0	0	Dairy desserts (ice cream, frozen yogurt)
15317	103474	4	6/19/2012 12:00:00 AM	217		0	0	0	0	1	Restaurant, not further specified
26902	116162	1	8/10/2012 12:00:00 AM	217		213.88	0	0	0	0	Restaurant, not further specified
26903	116162	1	8/9/2012 12:00:00 AM	211	11.62736193105	213.88	0	0	1	0	Restaurant, American
44107	102544	4	10/10/2012 12:00:00 AM	211	0.602488113256318	7.63	1	0	0	0	Restaurant, American
35103	117618	2	9/6/2012 12:00:00 AM	114	19.509406030719	13.14	0	1	0	0	Grocery store, not further specified
51027	103554	1	11/10/2012 12:00:00 AM	402		4.56	0	1	0	0	Unknown
59471	106404	2	12/11/2012 12:00:00 AM	211	5.44029726541776	5.52	1	0	0	0	Restaurant, American
21950	115389	1	7/23/2012 12:00:00 AM	211	0.801666677595372	8.24	0	0	1	0	Restaurant, American
21956	115389	2	7/23/2012 12:00:00 AM	211	0.801666677595372	11.51	0	0	1	0	Restaurant, American
40166	115807	1	9/23/2012 12:00:00 AM	211	0.879183272706261	5.7	1	0	0	0	Restaurant, American
49114	117351	1	10/28/2012 12:00:00 AM	211	5.46072996327162	1.95	1	0	0	0	Restaurant, American
49219	117351	1	10/29/2012 12:00:00 AM	211	5.46072996327162	1.95	1	0	0	0	Restaurant, American
49221	117351	1	10/31/2012 12:00:00 AM	211	5.46072996327162	1.95	1	0	0	0	Restaurant, American
49223	117351	1	11/1/2012 12:00:00 AM	211	5.46072996327162	1.95	1	0	0	0	Restaurant, American
47984	119957	1	10/23/2012 12:00:00 AM	218	1.73428549461449	0	0	0	0	1	Sandwich shop (including deli & salad shops)
7474	104791	1	5/12/2012 12:00:00 AM	214	1.7828979070698	8.25	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
42335	115204	1	10/3/2012 12:00:00 AM	204	2.99460572211387	41.29	0	0	1	0	Café & bakery-café
15182	106610	1	6/19/2012 12:00:00 AM	211	30.4743686380871	0	0	0	1	0	Restaurant, American
69686	111923	1	9/20/2012 12:00:00 AM	402		1.49	1	0	0	0	Unknown
25231	118099	1	8/4/2012 12:00:00 AM	217	2.34073197014108	41.19	0	1	0	0	Restaurant, not further specified
7504	111682	1	5/11/2012 12:00:00 AM	211	0.0606182846841163	16	0	1	0	0	Restaurant, American
7506	111682	1	5/12/2012 12:00:00 AM	211	0.0606182846841163	13	0	1	0	0	Restaurant, American
38050	115523	7	9/17/2012 12:00:00 AM	214	0.489553764559417	14.36	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
38783	115523	1	9/20/2012 12:00:00 AM	214	0.489553764559417	0	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
35458	116318	1	9/8/2012 12:00:00 AM	218	3.98153908264213	17.04	0	0	1	0	Sandwich shop (including deli & salad shops)
37074	116318	2	9/13/2012 12:00:00 AM	218	3.98153908264213	38.5	0	0	1	0	Sandwich shop (including deli & salad shops)
51922	100689	1	11/14/2012 12:00:00 AM	211	10.1958899781887	27.75	0	1	0	0	Restaurant, American
32656	106504	2	8/27/2012 12:00:00 AM	204	3.88433028955441	2.1	0	0	0	1	Café & bakery-café
33269	106504	2	8/29/2012 12:00:00 AM	204	3.88433028955441	2.1	0	0	0	1	Café & bakery-café
23745	112911	3	7/26/2012 12:00:00 AM	402		0	0	1	0	0	Unknown
22582	100563	1	7/25/2012 12:00:00 AM	211	2.68332280578556	16.62	0	1	0	0	Restaurant, American
56863	100798	2	12/1/2012 12:00:00 AM	211	122.981816422805	62	0	1	0	0	Restaurant, American
55549	100917	2	9/21/2012 12:00:00 AM	211	2.42736208618248		0	0	1	0	Restaurant, American
36038	101346	1	9/11/2012 12:00:00 AM	211	4.46105861809602	13.07	0	1	0	0	Restaurant, American
42653	101718	1	10/5/2012 12:00:00 AM	211	5.18844672535201	19.97	0	1	0	0	Restaurant, American
